cuit,company_name,company_type,tipo_icp_contador,deal_stage,outcome,amount_num,close_date,incorporation_date,tipo_societario,actividad_descripcion,actividad_codigo,dom_fiscal_provincia
20268736450,30931 - ESTUDIO CONTABLE AG,Cuenta Contador,Híbrido,closedlost,Lost,15468.0,2023-03-17T16:54:30.277Z,,,,,
20268736450,30931 - ESTUDIO CONTABLE AG,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2023-04-11T03:00:00Z,,,,,
20268736450,30931 - ESTUDIO CONTABLE AG,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2023-04-11T03:00:00Z,,,,,
20268736450,30931 - ESTUDIO CONTABLE AG,Cuenta Contador,Híbrido,closedwon,Won,189856.0,2019-03-26T03:00:00Z,,,,,
20268736450,30931 - ESTUDIO CONTABLE AG,Cuenta Contador,Híbrido,closedwon,Won,189856.0,2019-03-26T03:00:00Z,,,,,
20268736450,30931 - ESTUDIO CONTABLE AG,Cuenta Contador,Híbrido,closedwon,Won,189856.0,2019-03-26T03:00:00Z,,,,,
20268736450,30931 - ESTUDIO CONTABLE AG,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2016-10-10T03:00:00Z,,,,,
20268736450,30931 - ESTUDIO CONTABLE AG,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2016-10-10T03:00:00Z,,,,,
20269983184,59438 - GABRIEL AUGUSTO BONFIGLIO,Cuenta Contador,Operador,closedwon,Won,80818.0,2021-12-29T03:00:00Z,,,,,
20269983184,59438 - GABRIEL AUGUSTO BONFIGLIO,Cuenta Contador,Operador,closedwon,Won,80818.0,2021-12-29T03:00:00Z,,,,,
20269983184,59438 - GABRIEL AUGUSTO BONFIGLIO,Cuenta Contador,Operador,closedwon,Won,80818.0,2021-12-29T03:00:00Z,,,,,
20264356416,19115 - Estudio BKV -  Diego Escriña,Cuenta Contador,Operador,closedlost,Lost,52000.0,2025-08-12T14:00:01.965Z,,,,,
20264356416,19115 - Estudio BKV -  Diego Escriña,Cuenta Contador,Operador,closedlost,Lost,52000.0,2025-08-12T14:00:01.965Z,,,,,
20261338492,24314 - DIEGO MATIAS CORSIGLIA,Cuenta Contador,Híbrido,closedlost,Lost,25872.0,2023-05-11T20:32:12.554Z,,,,,
20261338492,24314 - DIEGO MATIAS CORSIGLIA,Cuenta Contador,Híbrido,closedlost,Lost,25872.0,2023-05-11T20:32:12.554Z,,,,,
20261338492,24314 - DIEGO MATIAS CORSIGLIA,Cuenta Contador,Híbrido,closedlost,Lost,25872.0,2023-05-11T20:32:12.554Z,,,,,
20261338492,24314 - DIEGO MATIAS CORSIGLIA,Cuenta Contador,Híbrido,31849274,Churned,49594.0,2023-10-31T23:43:03.066Z,,,,,
20261338492,24314 - DIEGO MATIAS CORSIGLIA,Cuenta Contador,Híbrido,closedwon,Won,138663.0,2021-07-18T03:00:00Z,,,,,
20261338492,24314 - DIEGO MATIAS CORSIGLIA,Cuenta Contador,Híbrido,closedwon,Won,138663.0,2021-07-18T03:00:00Z,,,,,
20261338492,24314 - DIEGO MATIAS CORSIGLIA,Cuenta Contador,Híbrido,closedwon,Won,138663.0,2021-07-18T03:00:00Z,,,,,
20261338492,24314 - DIEGO MATIAS CORSIGLIA,Cuenta Contador,Híbrido,closedwon,Won,100315.0,2018-01-28T03:00:00Z,,,,,
20261338492,24314 - DIEGO MATIAS CORSIGLIA,Cuenta Contador,Híbrido,closedwon,Won,100315.0,2018-01-28T03:00:00Z,,,,,
20261338492,24314 - DIEGO MATIAS CORSIGLIA,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2020-05-21T03:00:00Z,,,,,
20261338492,24314 - DIEGO MATIAS CORSIGLIA,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2020-05-21T03:00:00Z,,,,,
20261338492,24314 - DIEGO MATIAS CORSIGLIA,Cuenta Contador,Híbrido,closedwon,Won,189856.0,2018-09-24T03:00:00Z,,,,,
20261338492,24314 - DIEGO MATIAS CORSIGLIA,Cuenta Contador,Híbrido,closedwon,Won,189856.0,2018-09-24T03:00:00Z,,,,,
20261338492,24314 - DIEGO MATIAS CORSIGLIA,Cuenta Contador,Híbrido,closedwon,Won,189856.0,2018-09-24T03:00:00Z,,,,,
20261338492,24314 - DIEGO MATIAS CORSIGLIA,Cuenta Contador,Híbrido,closedwon,Won,131865.0,2021-07-30T03:00:00Z,,,,,
20261338492,24314 - DIEGO MATIAS CORSIGLIA,Cuenta Contador,Híbrido,closedwon,Won,131865.0,2021-07-30T03:00:00Z,,,,,
20261338492,24314 - DIEGO MATIAS CORSIGLIA,Cuenta Contador,Híbrido,closedwon,Won,131865.0,2021-07-30T03:00:00Z,,,,,
20259650195,37729 - MARTIN RODRIGO BALDONCINI,Cuenta Contador,Operador,closedwon,Won,131865.0,2019-08-14T03:00:00Z,,,,,
20259650195,37729 - MARTIN RODRIGO BALDONCINI,Cuenta Contador,Operador,closedwon,Won,131865.0,2019-08-14T03:00:00Z,,,,,
20259650195,37729 - MARTIN RODRIGO BALDONCINI,Cuenta Contador,Operador,closedwon,Won,131865.0,2019-08-14T03:00:00Z,,,,,
20258268785,25604 - Abolsky & Asociados,Cuenta Contador,Híbrido,closedwon,Won,138663.0,2024-11-06T03:00:00Z,,,,,
20258268785,25604 - Abolsky & Asociados,Cuenta Contador,Híbrido,closedwon,Won,138663.0,2024-11-06T03:00:00Z,,,,,
20258268785,25604 - Abolsky & Asociados,Cuenta Contador,Híbrido,closedwon,Won,138663.0,2024-11-06T03:00:00Z,,,,,
20258268785,25604 - Abolsky & Asociados,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2018-07-24T03:00:00Z,,,,,
20258268785,25604 - Abolsky & Asociados,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2018-07-24T03:00:00Z,,,,,
20258268785,25604 - Abolsky & Asociados,Cuenta Contador,Híbrido,31849274,Churned,181747.0,2025-03-11T16:07:05.200Z,,,,,
20258268785,25604 - Abolsky & Asociados,Cuenta Contador,Híbrido,31849274,Churned,181747.0,2025-03-11T16:07:05.200Z,,,,,
20258268785,25604 - Abolsky & Asociados,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2018-07-29T03:00:00Z,,,,,
20258268785,25604 - Abolsky & Asociados,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2018-07-29T03:00:00Z,,,,,
20258268785,25604 - Abolsky & Asociados,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2018-07-29T03:00:00Z,,,,,
20258268785,25604 - Abolsky & Asociados,Cuenta Contador,Híbrido,closedwon,Won,131865.0,2023-11-23T03:00:00Z,,,,,
20258268785,25604 - Abolsky & Asociados,Cuenta Contador,Híbrido,closedwon,Won,131865.0,2023-11-23T03:00:00Z,,,,,
20258268785,25604 - Abolsky & Asociados,Cuenta Contador,Híbrido,closedwon,Won,131865.0,2023-11-23T03:00:00Z,,,,,
20258268785,25604 - Abolsky & Asociados,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2019-01-03T03:00:00Z,,,,,
20258268785,25604 - Abolsky & Asociados,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2019-01-03T03:00:00Z,,,,,
20258268785,25604 - Abolsky & Asociados,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2019-01-03T03:00:00Z,,,,,
20258268785,25604 - Abolsky & Asociados,Cuenta Contador,Híbrido,closedwon,Won,138663.0,2019-08-29T03:00:00Z,,,,,
20258268785,25604 - Abolsky & Asociados,Cuenta Contador,Híbrido,closedwon,Won,138663.0,2019-08-29T03:00:00Z,,,,,
20258268785,25604 - Abolsky & Asociados,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2018-08-27T03:00:00Z,,,,,
20258268785,25604 - Abolsky & Asociados,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2018-08-27T03:00:00Z,,,,,
20258268785,25604 - Abolsky & Asociados,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2018-08-27T03:00:00Z,,,,,
20266223863,42834 - Martin Postolski,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2023-05-30T03:00:00Z,,,,,
20266223863,42834 - Martin Postolski,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2023-05-30T03:00:00Z,,,,,
20266223863,42834 - Martin Postolski,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2021-01-12T03:00:00Z,,,,,
20266223863,42834 - Martin Postolski,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2021-01-12T03:00:00Z,,,,,
20266223863,42834 - Martin Postolski,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2019-10-30T03:00:00Z,,,,,
20266223863,42834 - Martin Postolski,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2019-10-30T03:00:00Z,,,,,
20266223863,42834 - Martin Postolski,Cuenta Contador,Híbrido,closedwon,Won,131865.0,2020-02-11T03:00:00Z,,,,,
20266223863,42834 - Martin Postolski,Cuenta Contador,Híbrido,closedwon,Won,131865.0,2020-02-11T03:00:00Z,,,,,
20266223863,42834 - Martin Postolski,Cuenta Contador,Híbrido,closedwon,Won,131865.0,2020-02-11T03:00:00Z,,,,,
20266223863,42834 - Martin Postolski,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2020-10-25T03:00:00Z,,,,,
20266223863,42834 - Martin Postolski,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2020-10-25T03:00:00Z,,,,,
20270928782,56776 - AXNsport,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2021-10-04T03:00:00Z,,,,,
20270928782,56776 - AXNsport,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2021-10-04T03:00:00Z,,,,,
20270928782,56776 - AXNsport,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2021-10-04T03:00:00Z,,,,,
20278463681,22017 - FERNANDO TORRES MAPIS,Cuenta Pyme,Pyme,closedwon,Won,181747.0,2018-07-09T03:00:00Z,,,,,
20278463681,22017 - FERNANDO TORRES MAPIS,Cuenta Pyme,Pyme,closedwon,Won,181747.0,2018-07-09T03:00:00Z,,,,,
20278463681,22017 - FERNANDO TORRES MAPIS,Cuenta Pyme,Pyme,closedwon,Won,181747.0,2018-07-09T03:00:00Z,,,,,
20263459831,Smash Soluciones,Cuenta Pyme,Pyme,closedwon,Won,68496.0,2018-10-29T03:00:00Z,,,,,
20263459831,Smash Soluciones,Cuenta Pyme,Pyme,closedwon,Won,68496.0,2018-10-29T03:00:00Z,,,,,
20263459831,Smash Soluciones,Cuenta Pyme,Pyme,closedwon,Won,68496.0,2018-10-29T03:00:00Z,,,,,
20267674702,13747 - Ezequiel Henriques,Cuenta Pyme,Pyme,closedwon,Won,68496.0,2017-06-22T03:00:00Z,,,,,
20267674702,13747 - Ezequiel Henriques,Cuenta Pyme,Pyme,closedwon,Won,68496.0,2017-06-22T03:00:00Z,,,,,
20264275424,19938 LOITERSTEIN GERMAN PATRICIO,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2018-03-27T03:00:00Z,,,,,
20264275424,19938 LOITERSTEIN GERMAN PATRICIO,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2018-03-27T03:00:00Z,,,,,
20264275424,19938 LOITERSTEIN GERMAN PATRICIO,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2018-03-27T03:00:00Z,,,,,
20264275424,19938 LOITERSTEIN GERMAN PATRICIO,Cuenta Pyme,Pyme,closedwon,Won,34134.0,2015-10-27T03:00:00Z,,,,,
20278605508,20372 Germán Ezequiel Sosa,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2018-05-02T03:00:00Z,,,,,
20278605508,20372 Germán Ezequiel Sosa,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2018-05-02T03:00:00Z,,,,,
20257845851,192 Leonardo Villanueva,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2022-12-27T03:00:00Z,,,,,
20257845851,192 Leonardo Villanueva,Cuenta Pyme,Pyme,closedwon,Won,68496.0,2013-04-08T03:00:00Z,,,,,
20257845851,192 Leonardo Villanueva,Cuenta Pyme,Pyme,closedwon,Won,68496.0,2013-04-08T03:00:00Z,,,,,
20255080092,SOMECSA,Cuenta Pyme,Pyme,closedwon,Won,68496.0,2015-12-01T03:00:00Z,,,,,
20255080092,SOMECSA,Cuenta Pyme,Pyme,closedwon,Won,68496.0,2015-12-01T03:00:00Z,,,,,
20255080092,SOMECSA,Cuenta Pyme,Pyme,closedwon,Won,68496.0,2015-12-01T03:00:00Z,,,,,
20272730521,HB Asadores,Cuenta Pyme,Pyme,closedwon,Won,189877.0,2023-06-28T03:00:00Z,,,,,
20272730521,HB Asadores,Cuenta Pyme,Pyme,closedwon,Won,189877.0,2023-06-28T03:00:00Z,,,,,
20255869850,78341 - MARTIN ALBERTO RAJOY,Cuenta Contador,Operador,closedwon,Won,33534.0,2023-11-23T03:00:00Z,,,,,
20255869850,78341 - MARTIN ALBERTO RAJOY,Cuenta Contador,Operador,closedwon,Won,33534.0,2023-11-23T03:00:00Z,,,,,
20255869850,78341 - MARTIN ALBERTO RAJOY,Cuenta Contador,Operador,closedwon,Won,33534.0,2023-11-23T03:00:00Z,,,,,
20270181091,95720 - Gracciano Guillermo Adrian,Cuenta Pyme,Pyme,closedwon,Won,214500.0,2025-08-07T15:03:07.153Z,,,,,
20270181091,95720 - Gracciano Guillermo Adrian,Cuenta Pyme,Pyme,closedwon,Won,214500.0,2025-08-07T15:03:07.153Z,,,,,
20265436545,97712 - HECTOR ALFREDO PRUCCOLI,Cuenta Pyme,Pyme,closedwon,Won,154630.0,2025-10-22T16:56:38.250Z,,,,,
20265436545,97712 - HECTOR ALFREDO PRUCCOLI,Cuenta Pyme,Pyme,closedwon,Won,154630.0,2025-10-22T16:56:38.250Z,,,,,
20303661248,11100 - Estudio De Marco,Cuenta Contador,Operador,closedwon,Won,68496.0,2019-06-17T03:00:00Z,,,,,
20303661248,11100 - Estudio De Marco,Cuenta Contador,Operador,closedwon,Won,68496.0,2019-06-17T03:00:00Z,,,,,
20303661248,11100 - Estudio De Marco,Cuenta Contador,Operador,closedwon,Won,68496.0,2019-06-17T03:00:00Z,,,,,
20303661248,11100 - Estudio De Marco,Cuenta Contador,Operador,closedwon,Won,83500.0,2025-05-08T17:45:40.036Z,,,,,
20303661248,11100 - Estudio De Marco,Cuenta Contador,Operador,closedwon,Won,83500.0,2025-05-08T17:45:40.036Z,,,,,
20303661248,11100 - Estudio De Marco,Cuenta Contador,Operador,closedwon,Won,165221.0,2013-04-09T03:00:00Z,,,,,
20303661248,11100 - Estudio De Marco,Cuenta Contador,Operador,closedwon,Won,165221.0,2013-04-09T03:00:00Z,,,,,
20289514547,31550 - SALVADOR LUCIANO ROSETTI,Cuenta Contador,Operador,closedwon,Won,80818.0,2019-04-08T03:00:00Z,,,,,
20289514547,31550 - SALVADOR LUCIANO ROSETTI,Cuenta Contador,Operador,closedwon,Won,80818.0,2019-04-08T03:00:00Z,,,,,
20289514547,31550 - SALVADOR LUCIANO ROSETTI,Cuenta Contador,Operador,closedwon,Won,80818.0,2019-04-08T03:00:00Z,,,,,
20286930760,75586 - RAIZ MADERA PURA,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2017-06-25T03:00:00Z,,,,,
20286930760,75586 - RAIZ MADERA PURA,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2017-06-25T03:00:00Z,,,,,
20296366030,28821 - AGUSTIN JORGE BARCENA,Cuenta Contador,Operador,closedwon,Won,15900.0,2026-02-11T16:01:59.901Z,,,,,
20296366030,28821 - AGUSTIN JORGE BARCENA,Cuenta Contador,Operador,closedwon,Won,15900.0,2026-02-11T16:01:59.901Z,,,,,
20296366030,28821 - AGUSTIN JORGE BARCENA,Cuenta Contador,Operador,closedwon,Won,15900.0,2026-02-11T16:06:37.317Z,,,,,
20296366030,28821 - AGUSTIN JORGE BARCENA,Cuenta Contador,Operador,closedwon,Won,15900.0,2026-02-11T16:06:37.317Z,,,,,
20296366030,28821 - AGUSTIN JORGE BARCENA,Cuenta Contador,Operador,closedwon,Won,15900.0,2026-02-11T16:13:09.543Z,,,,,
20296366030,28821 - AGUSTIN JORGE BARCENA,Cuenta Contador,Operador,closedwon,Won,15900.0,2026-02-11T16:13:09.543Z,,,,,
20296366030,28821 - AGUSTIN JORGE BARCENA,Cuenta Contador,Operador,closedwon,Won,80818.0,2019-06-05T03:00:00Z,,,,,
20296366030,28821 - AGUSTIN JORGE BARCENA,Cuenta Contador,Operador,closedwon,Won,80818.0,2019-06-05T03:00:00Z,,,,,
20296366030,28821 - AGUSTIN JORGE BARCENA,Cuenta Contador,Operador,closedwon,Won,80818.0,2019-06-05T03:00:00Z,,,,,
20300586873,Estudio Contable Juridico- Doladé Casco,Cuenta Contador,Híbrido,closedwon,Won,201500.0,2025-05-19T18:54:33.421Z,,,,,
20300586873,Estudio Contable Juridico- Doladé Casco,Cuenta Contador,Híbrido,closedwon,Won,201500.0,2025-05-19T18:54:33.421Z,,,,,
20300586873,Estudio Contable Juridico- Doladé Casco,Cuenta Contador,Híbrido,closedwon,Won,131865.0,2017-05-08T03:00:00Z,,,,,
20300586873,Estudio Contable Juridico- Doladé Casco,Cuenta Contador,Híbrido,closedwon,Won,131865.0,2017-05-08T03:00:00Z,,,,,
20291521216,10981 GUILLERMO GAMBERA,Cuenta Contador,Híbrido,closedwon,Won,100315.0,2023-07-04T03:00:00Z,,,,,
20291521216,10981 GUILLERMO GAMBERA,Cuenta Contador,Híbrido,closedwon,Won,100315.0,2023-07-04T03:00:00Z,,,,,
20291521216,10981 GUILLERMO GAMBERA,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2015-08-27T03:00:00Z,,,,,
20291521216,10981 GUILLERMO GAMBERA,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2015-08-27T03:00:00Z,,,,,
20291521216,10981 GUILLERMO GAMBERA,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2015-08-27T03:00:00Z,,,,,
20291521216,10981 GUILLERMO GAMBERA,Cuenta Contador,Híbrido,closedwon,Won,80818.0,2017-02-05T03:00:00Z,,,,,
20291521216,10981 GUILLERMO GAMBERA,Cuenta Contador,Híbrido,closedwon,Won,80818.0,2017-02-05T03:00:00Z,,,,,
20291521216,10981 GUILLERMO GAMBERA,Cuenta Contador,Híbrido,closedwon,Won,80818.0,2017-02-05T03:00:00Z,,,,,
20291521216,10981 GUILLERMO GAMBERA,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2024-09-24T03:00:00Z,,,,,
20291521216,10981 GUILLERMO GAMBERA,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2024-09-24T03:00:00Z,,,,,
20291521216,10981 GUILLERMO GAMBERA,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2022-06-27T03:00:00Z,,,,,
20291521216,10981 GUILLERMO GAMBERA,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2022-06-27T03:00:00Z,,,,,
20291521216,10981 GUILLERMO GAMBERA,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2020-03-05T03:00:00Z,,,,,
20291521216,10981 GUILLERMO GAMBERA,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2020-03-05T03:00:00Z,,,,,
20291521216,10981 GUILLERMO GAMBERA,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2020-05-21T03:00:00Z,,,,,
20291521216,10981 GUILLERMO GAMBERA,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2020-05-21T03:00:00Z,,,,,
20291521216,10981 GUILLERMO GAMBERA,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2022-04-11T03:00:00Z,,,,,
20291521216,10981 GUILLERMO GAMBERA,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2022-04-11T03:00:00Z,,,,,
20291521216,10981 GUILLERMO GAMBERA,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2022-04-11T03:00:00Z,,,,,
20291521216,10981 GUILLERMO GAMBERA,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2022-07-18T03:00:00Z,,,,,
20291521216,10981 GUILLERMO GAMBERA,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2022-07-18T03:00:00Z,,,,,
20291521216,10981 GUILLERMO GAMBERA,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2022-07-18T03:00:00Z,,,,,
20305347915,ESTUDIO AGUILAR Y ASOCIADOS,Cuenta Contador,Híbrido,closedwon,Won,131865.0,2019-07-30T03:00:00Z,,,,,
20305347915,ESTUDIO AGUILAR Y ASOCIADOS,Cuenta Contador,Híbrido,closedwon,Won,131865.0,2019-07-30T03:00:00Z,,,,,
20305347915,ESTUDIO AGUILAR Y ASOCIADOS,Cuenta Contador,Híbrido,closedwon,Won,131865.0,2019-07-30T03:00:00Z,,,,,
20305347915,ESTUDIO AGUILAR Y ASOCIADOS,Cuenta Contador,Híbrido,closedwon,Won,68496.0,2022-12-28T03:00:00Z,,,,,
20305347915,ESTUDIO AGUILAR Y ASOCIADOS,Cuenta Contador,Híbrido,closedwon,Won,68496.0,2022-12-28T03:00:00Z,,,,,
20305347915,ESTUDIO AGUILAR Y ASOCIADOS,Cuenta Contador,Híbrido,closedwon,Won,68496.0,2022-12-28T03:00:00Z,,,,,
20305347915,ESTUDIO AGUILAR Y ASOCIADOS,Cuenta Contador,Híbrido,31849274,Churned,165221.0,2021-12-15T03:00:00Z,,,,,
20305347915,ESTUDIO AGUILAR Y ASOCIADOS,Cuenta Contador,Híbrido,31849274,Churned,165221.0,2021-12-15T03:00:00Z,,,,,
20305347915,ESTUDIO AGUILAR Y ASOCIADOS,Cuenta Contador,Híbrido,closedwon,Won,100315.0,2018-10-11T03:00:00Z,,,,,
20305347915,ESTUDIO AGUILAR Y ASOCIADOS,Cuenta Contador,Híbrido,closedwon,Won,100315.0,2018-10-11T03:00:00Z,,,,,
20305347915,ESTUDIO AGUILAR Y ASOCIADOS,Cuenta Contador,Híbrido,closedwon,Won,132769.0,2017-05-16T03:00:00Z,,,,,
20305347915,ESTUDIO AGUILAR Y ASOCIADOS,Cuenta Contador,Híbrido,closedwon,Won,132769.0,2017-05-16T03:00:00Z,,,,,
20297917030,JORGE RODOLFO ROJAS,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2021-01-06T03:00:00Z,,,,,
20297917030,JORGE RODOLFO ROJAS,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2021-01-06T03:00:00Z,,,,,
20297917030,JORGE RODOLFO ROJAS,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2021-01-06T03:00:00Z,,,,,
20287714425,57876 - ELIO ORLANDO FERREYRA,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2021-11-18T03:00:00Z,,,,,
20287714425,57876 - ELIO ORLANDO FERREYRA,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2021-11-18T03:00:00Z,,,,,
20287714425,57876 - ELIO ORLANDO FERREYRA,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2021-11-18T03:00:00Z,,,,,
20293446491,51294 - INTERVAL ESCUELA DE FITNESS,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2020-12-28T03:00:00Z,,,,,
20293446491,51294 - INTERVAL ESCUELA DE FITNESS,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2020-12-28T03:00:00Z,,,,,
20293446491,51294 - INTERVAL ESCUELA DE FITNESS,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2020-12-28T03:00:00Z,,,,,
20279238517,19716 GABRIEL GUSTAVO CLAUDINO,Cuenta Pyme,Pyme,closedwon,Won,68496.0,2018-03-13T03:00:00Z,,,,,
20279238517,19716 GABRIEL GUSTAVO CLAUDINO,Cuenta Pyme,Pyme,closedwon,Won,68496.0,2018-03-13T03:00:00Z,,,,,
20294086014,42517 CRISTIAN OSCAR NUÑEZ,Cuenta Pyme,Pyme,closedwon,Won,152533.0,2020-01-30T03:00:00Z,,,,,
20294086014,42517 CRISTIAN OSCAR NUÑEZ,Cuenta Pyme,Pyme,closedwon,Won,152533.0,2020-01-30T03:00:00Z,,,,,
20291124039,19032 Leandro G. Bello,Cuenta Pyme,Pyme,closedwon,Won,68496.0,2018-02-12T03:00:00Z,,,,,
20291124039,19032 Leandro G. Bello,Cuenta Pyme,Pyme,closedwon,Won,68496.0,2018-02-12T03:00:00Z,,,,,
20291933964,42612 IGNACIO MARTIN CASTRO,Cuenta Pyme,Pyme,closedwon,Won,138663.0,2020-02-13T03:00:00Z,,,,,
20291933964,42612 IGNACIO MARTIN CASTRO,Cuenta Pyme,Pyme,closedwon,Won,138663.0,2020-02-13T03:00:00Z,,,,,
20289478257,39472 - JAVIER ULISES MIRASSO,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2019-10-23T03:00:00Z,,,,,
20289478257,39472 - JAVIER ULISES MIRASSO,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2019-10-23T03:00:00Z,,,,,
20289478257,39472 - JAVIER ULISES MIRASSO,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2019-10-23T03:00:00Z,,,,,
20286721932,BITACORA,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2017-05-16T03:00:00Z,,,,,
20286721932,BITACORA,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2017-05-16T03:00:00Z,,,,,
20286721932,BITACORA,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2017-05-16T03:00:00Z,,,,,
20282624886,51913 - FINCA,Cuenta Contador,Operador,closedwon,Won,80818.0,2021-01-18T03:00:00Z,,,,,
20282624886,51913 - FINCA,Cuenta Contador,Operador,closedwon,Won,80818.0,2021-01-18T03:00:00Z,,,,,
20282624886,51913 - FINCA,Cuenta Contador,Operador,closedwon,Won,109900.0,2025-07-04T12:16:52.841Z,,,,,
20282624886,51913 - FINCA,Cuenta Contador,Operador,closedwon,Won,109900.0,2025-07-04T12:16:52.841Z,,,,,
20304057603,68795 - MARZIONI MAQUINAS Y HERRAMIENTAS,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2022-11-29T03:00:00Z,,,,,
20304057603,68795 - MARZIONI MAQUINAS Y HERRAMIENTAS,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2022-11-29T03:00:00Z,,,,,
20304057603,68795 - MARZIONI MAQUINAS Y HERRAMIENTAS,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2022-11-29T03:00:00Z,,,,,
20289481614,71940 - FE,Cuenta Contador,Operador,closedwon,Won,131865.0,2023-04-10T03:00:00Z,,,,,
20289481614,71940 - FE,Cuenta Contador,Operador,closedwon,Won,131865.0,2023-04-10T03:00:00Z,,,,,
20294857568,81528 - LEANDRO LEGA,Cuenta Contador,Operador,closedwon,Won,80818.0,2024-03-05T03:00:00Z,,,,,
20294857568,81528 - LEANDRO LEGA,Cuenta Contador,Operador,closedwon,Won,80818.0,2024-03-05T03:00:00Z,,,,,
20294857568,81528 - LEANDRO LEGA,Cuenta Contador,Operador,closedwon,Won,80818.0,2024-03-05T03:00:00Z,,,,,
20301101725,86399 - Carniceria Lucho,Cuenta Pyme,Pyme,closedwon,Won,473067.0,2025-03-01T12:11:33.818Z,,,,,
20301101725,86399 - Carniceria Lucho,Cuenta Pyme,Pyme,closedwon,Won,473067.0,2025-03-01T12:11:33.818Z,,,,,
20295426714,87347 - CLW Piscinas,Cuenta Pyme,Pyme,closedwon,Won,138663.0,2024-07-30T03:00:00Z,,,,,
20295426714,87347 - CLW Piscinas,Cuenta Pyme,Pyme,closedwon,Won,138663.0,2024-07-30T03:00:00Z,,,,,
20304920441,88008 - PABLO LEONARDO AGOSTONI,Cuenta Pyme,Pyme,closedwon,Won,110347.0,2025-01-21T20:24:12.582Z,,,,,
