"Conversation ID","Created At","Updated At","Message ID","Message Body","Part Type","Author Type","Author ID","Author Name","Owner Name","User ID","Company ID","State","Read"
"215468964377936","2025-05-13T14:55:05.000Z","2025-05-16T13:10:59.000Z","22733739290","","conversation_attribute_updated_by_admin","bot","1487699","Colppy","","681a69c406a7afb7eb16a249","","closed","true"
"215468964377936","2025-05-13T14:55:06.000Z","2025-05-16T13:10:59.000Z","22733741165","<p>consulta</p>","comment","user","681a69c406a7afb7eb16a249","Sergio - Intrust","","681a69c406a7afb7eb16a249","","closed","true"
"215468964377936","2025-05-13T14:55:10.000Z","2025-05-16T13:10:59.000Z","22733743445","<p><a class=""entity_mention intercom-content-link"" href=""//app.intercom.com/apps/j7l53tgt/admin/6702538"" rel=""nofollow noopener noreferrer"" target=""_blank"">Victoria Dacampo</a> <a class=""entity_mention intercom-content-link"" href=""//app.intercom.com/apps/j7l53tgt/admin/6555642"" rel=""nofollow noopener noreferrer"" target=""_blank"">Claudia Cristi</a>  por si las dudas les arrobo </p>","note","bot","1487699","Colppy","","681a69c406a7afb7eb16a249","","closed","true"
"215468964377936","2025-05-13T14:55:11.000Z","2025-05-16T13:10:59.000Z","22733744117","<p>¡Hola! 👋 Bienvenido a Colppy.</p>","comment","bot","1487699","Colppy","","681a69c406a7afb7eb16a249","","closed","true"
"215468964377936","2025-05-13T14:55:12.000Z","2025-05-16T13:10:59.000Z","22733744643","","assignment","bot","1487699","Colppy","","681a69c406a7afb7eb16a249","","closed","true"
"215468964377936","2025-05-13T14:55:48.000Z","2025-05-16T13:10:59.000Z","22733777718","<p>recien emiti una NC de un cliente y se ve mal.</p>","comment","user","681a69c406a7afb7eb16a249","Sergio - Intrust","","681a69c406a7afb7eb16a249","","closed","true"
"215468964377936","2025-05-13T14:55:52.000Z","2025-05-16T13:10:59.000Z","22733781034","<p>Colppy suele responder en unas horas.</p>","comment","bot","1487699","Colppy","","681a69c406a7afb7eb16a249","","closed","true"
"215468964377936","2025-05-13T14:56:09.000Z","2025-05-16T13:10:59.000Z","22733797968","","comment","user","681a69c406a7afb7eb16a249","Sergio - Intrust","","681a69c406a7afb7eb16a249","","closed","true"
"215468964377936","2025-05-13T16:33:24.000Z","2025-05-16T13:10:59.000Z","22738011786","<p class=""no-margin"">Hola Sergio, ¿cómo estas? lo revisamos y te aviso.</p>","assignment","admin","6702538","Victoria Dacampo","","681a69c406a7afb7eb16a249","","closed","true"
"215468964377936","2025-05-14T12:41:51.000Z","2025-05-16T13:10:59.000Z","22769784700","<p class=""no-margin"">Hola Sergio, esta resuelto el tema no?</p>","comment","admin","6702538","Victoria Dacampo","","681a69c406a7afb7eb16a249","","closed","true"
"215468964377936","2025-05-14T13:11:42.000Z","2025-05-16T13:10:59.000Z","22771099983","<p>Hola buen dia</p>","comment","user","681a69c406a7afb7eb16a249","Sergio - Intrust","","681a69c406a7afb7eb16a249","","closed","true"
"215468964377936","2025-05-14T13:11:52.000Z","2025-05-16T13:10:59.000Z","22771095748","<p>Si, ya esta Ok</p>","comment","user","681a69c406a7afb7eb16a249","Sergio - Intrust","","681a69c406a7afb7eb16a249","","closed","true"
"215468964377936","2025-05-14T13:11:57.000Z","2025-05-16T13:10:59.000Z","22771105040","<p>Gracias!</p>","comment","user","681a69c406a7afb7eb16a249","Sergio - Intrust","","681a69c406a7afb7eb16a249","","closed","true"
"215468964377936","2025-05-16T13:10:52.000Z","2025-05-16T13:10:59.000Z","23026747580","","close","admin","6702538","Victoria Dacampo","","681a69c406a7afb7eb16a249","","closed","true"
"215468967000005","2025-05-13T18:07:10.000Z","2025-05-16T12:02:30.000Z","35072905","<p class=""no-margin"">¡Hola! 👋 Bienvenido a Colppy, tu solución de gestión para PYMES y Contadores. ¿En qué puedemos ayudarte hoy?</p>","conversation","admin","1487699","Colppy","","681e129cd2af32ae4867ebbc","","open","true"
"215468967000005","2025-05-13T18:07:11.000Z","2025-05-16T12:02:30.000Z","22741814949","<p>Ya soy cliente, tengo una pregunta</p>","comment","user","681e129cd2af32ae4867ebbc","","","681e129cd2af32ae4867ebbc","","open","true"
"215468967000005","2025-05-13T18:07:12.000Z","2025-05-16T12:02:30.000Z","22741816034","<p>¡Claro! Por favor, contanos tu consulta para que podamos ayudarte mejor y tu mail con el que te registraste en Colppy.</p>","comment","bot","1487699","Colppy","","681e129cd2af32ae4867ebbc","","open","true"
"215468967000005","2025-05-13T18:07:13.000Z","2025-05-16T12:02:30.000Z","22741816400","","attribute_collector","bot","1487699","Colppy","","681e129cd2af32ae4867ebbc","","open","true"
"215468967000005","2025-05-13T18:08:22.000Z","2025-05-16T12:02:30.000Z","22741859976","","attribute_collected","bot","1487699","Colppy","","681e129cd2af32ae4867ebbc","","open","true"
"215468967000005","2025-05-13T18:08:54.000Z","2025-05-16T12:02:30.000Z","22741880301","<p>Necesito hacer un ajuste en deudores por ventas y me salta este error, como puedo resolverlo? a cuenta 113100 - Deudores Por Ventas se encuentra definida para los módulos Clientes y Proveedores, en el módulo Empresa solapa Clientes/Proveedores. Si se la usa en un asiento, se perderá la consistencia entre el saldo de la cuenta y la suma de los saldos de los clientes/proveedores de los módulos. Desea continuar igualmente?</p>","comment","user","681e129cd2af32ae4867ebbc","","","681e129cd2af32ae4867ebbc","","open","true"
"215468967000005","2025-05-13T18:08:56.000Z","2025-05-16T12:02:30.000Z","22741881836","","conversation_attribute_updated_by_admin","bot","1487699","Colppy","","681e129cd2af32ae4867ebbc","","open","true"
"215468967000005","2025-05-13T18:08:58.000Z","2025-05-16T12:02:30.000Z","22741882690","","assignment","bot","1487699","Colppy","","681e129cd2af32ae4867ebbc","","open","true"
"215468967000005","2025-05-13T18:08:58.000Z","2025-05-16T12:02:30.000Z","22741882985","<p>En breve estaremos comunicándonos con vos, para responderte</p>","comment","bot","1487699","Colppy","","681e129cd2af32ae4867ebbc","","open","true"
"215468967000005","2025-05-13T18:17:00.000Z","2025-05-16T12:02:30.000Z","22742191443","<p>quedo atenta</p>","comment","user","681e129cd2af32ae4867ebbc","","","681e129cd2af32ae4867ebbc","","open","true"
"215468967000005","2025-05-13T18:17:04.000Z","2025-05-16T12:02:30.000Z","22742193729","<p>Las respuestas te llegarán aquí y por correo electrónico:<br>✉️ <b>beatrizgranado@tejero.com.ar</b></p>
<p>Nuestro tiempo de respuesta habitual<br>🕒 <b>Unas horas</b></p>","channel_and_reply_time_expectation","bot","1487699","Colppy","","681e129cd2af32ae4867ebbc","","open","true"
"215468967000005","2025-05-13T20:37:42.000Z","2025-05-16T12:02:30.000Z","22747078207","","assignment","admin","6719007","Alexander Rondon","","681e129cd2af32ae4867ebbc","","open","true"
"215468967000005","2025-05-15T13:04:58.000Z","2025-05-16T12:02:30.000Z","22810835199","<p>Buen dia! aun sigo esperando por la consulta que les hice</p>","comment","user","681e129cd2af32ae4867ebbc","","","681e129cd2af32ae4867ebbc","","open","true"
"215468967000005","2025-05-15T16:34:19.000Z","2025-05-16T12:02:30.000Z","22820031399","<p>Necesito hacer un ajuste en deudores por ventas y me salta este error, como puedo resolverlo? a cuenta 113100 - Deudores Por Ventas se encuentra definida para los módulos Clientes y Proveedores, en el módulo Empresa solapa Clientes/Proveedores. Si se la usa en un asiento, se perderá la consistencia entre el saldo de la cuenta y la suma de los saldos de los clientes/proveedores de los módulos. Desea continuar igualmente?</p>","comment","user","681e129cd2af32ae4867ebbc","","","681e129cd2af32ae4867ebbc","","open","true"
"215468967000005","2025-05-16T12:02:30.000Z","2025-05-16T12:02:30.000Z","23023366608","","assignment","admin","5661999","Antonella Pachas","","681e129cd2af32ae4867ebbc","","open","true"
"215468963058883","2025-05-13T13:35:38.000Z","2025-05-16T13:08:07.000Z","22730256339","<p class=""no-margin"">Buenos días,,</p>
<p class=""no-margin""></p>
<p class=""no-margin"">Me comunico del área de cobranzas de <b>Colppy</b>, para informarles que la suscripción del mes de mayo de la empresa HC debitada a una Visa Credito, Vino rechazado con la siguiente leyenda NRO. DE TARJETA INCORRECTO, el monto a abonar es de $243.815, la plataforma estará habilitada hasta el 16/05/2025 por la mañana, para realizar el pago deben ingresar a la plataforma con usuario administrador y seguir estos pasos: Mi Cuenta &gt; Modificar &gt; Elegir plan actual &gt; Ingresar método de pago. </p>
<p class=""no-margin""></p>
<p class=""no-margin"">Ante cualquier duda o consulta, quedo atento a tu respuesta. </p>
<p class=""no-margin"">Saludos.</p>","conversation","admin","6719007","Alexander Rondon","","59e07af14694c01664b2bb9c","","closed","true"
"215468963058883","2025-05-13T13:35:48.000Z","2025-05-16T13:08:07.000Z","22730262066","","conversation_tags_updated","admin","6719007","Alexander Rondon","","59e07af14694c01664b2bb9c","","closed","true"
"215468963058883","2025-05-13T13:35:51.000Z","2025-05-16T13:08:07.000Z","22730264207","","snoozed","admin","6719007","Alexander Rondon","","59e07af14694c01664b2bb9c","","closed","true"
"215468963058883","2025-05-14T12:00:15.000Z","2025-05-16T13:08:07.000Z","22768274427","","timer_unsnooze","bot","1487699","Colppy","","59e07af14694c01664b2bb9c","","closed","true"
"215468963058883","2025-05-14T15:24:24.000Z","2025-05-16T13:08:07.000Z","22776889394","","snoozed","admin","6719007","Alexander Rondon","","59e07af14694c01664b2bb9c","","closed","true"
"215468963058883","2025-05-15T12:00:13.000Z","2025-05-16T13:08:07.000Z","22808548838","","timer_unsnooze","bot","1487699","Colppy","","59e07af14694c01664b2bb9c","","closed","true"
"215468963058883","2025-05-15T13:38:48.000Z","2025-05-16T13:08:07.000Z","22812174113","<p class=""no-margin"">Hola, Buenos días, ¿Qué tal estás?</p>
<p class=""no-margin""></p>
<p class=""no-margin"">Me preguntaba si habías logrado visualizar la información antes enviada; Sepa que la suscripción está próxima a vencer. </p>
<p class=""no-margin"">Para realizar el pago deben ingresar a la plataforma con usuario administrador y seguir estos pasos: <b>Mi Cuenta &gt; Modificar &gt; Elegir plan actual &gt; Ingresar método de pago</b>.</p>
<p class=""no-margin""></p>
<p class=""no-margin""></p>
<p class=""no-margin"">Ante cualquier duda o consulta, quedamos atentos a tu respuesta. </p>
<p class=""no-margin"">Saludos. </p>","comment","admin","6719007","Alexander Rondon","","59e07af14694c01664b2bb9c","","closed","true"
"215468963058883","2025-05-15T13:38:51.000Z","2025-05-16T13:08:07.000Z","22812176259","","snoozed","admin","6719007","Alexander Rondon","","59e07af14694c01664b2bb9c","","closed","true"
"215468963058883","2025-05-16T12:00:16.000Z","2025-05-16T13:08:07.000Z","23023255752","","timer_unsnooze","bot","1487699","Colppy","","59e07af14694c01664b2bb9c","","closed","true"
"215468963058883","2025-05-16T13:08:07.000Z","2025-05-16T13:08:07.000Z","23026607251","","close","admin","6719007","Alexander Rondon","","59e07af14694c01664b2bb9c","","closed","true"
"215468968344316","2025-05-13T20:36:42.000Z","2025-05-16T14:58:56.000Z","2879598425","<p>Consultas sobre mi suscripción</p>","conversation","user","668e8cc01a35091003ea1dad","Maria Cecilia Dennehy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:36:43.000Z","2025-05-16T14:58:56.000Z","22747042365","","language_detection_details","bot","1487699","Colppy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:36:44.000Z","2025-05-16T14:58:56.000Z","22747042770","","workflow_assignment","bot","1487699","Colppy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:36:45.000Z","2025-05-16T14:58:56.000Z","22747043355","<p>¿Cuál es la razón social de la empresa estás interesado consultar sobre la suscripción?</p>","comment","bot","1487699","Colppy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:36:45.000Z","2025-05-16T14:58:56.000Z","22747043668","","attribute_collector","bot","1487699","Colppy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:36:55.000Z","2025-05-16T14:58:56.000Z","22747049802","","conversation_attribute_updated_by_user","bot","1487699","Colppy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:36:56.000Z","2025-05-16T14:58:56.000Z","22747050441","<p>¿Qué querés saber sobre la suscripción de tu empresa en Colppy?</p>","comment","bot","1487699","Colppy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:36:57.000Z","2025-05-16T14:58:56.000Z","22747050768","","assignment","bot","1487699","Colppy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:36:57.000Z","2025-05-16T14:58:56.000Z","22747051015","","quick_reply","bot","1487699","Colppy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:37:21.000Z","2025-05-16T14:58:56.000Z","22747065082","<p>Quiero cambiar datos facturación</p>","comment","user","668e8cc01a35091003ea1dad","Maria Cecilia Dennehy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:37:22.000Z","2025-05-16T14:58:56.000Z","22747065695","<p>Para modificar los datos de facturación debes acceder con el usuario administrador al botón '<b>Mi Cuenta</b>', arriba a la derecha dentro de la plataforma.</p>
<p>En la parte inferior de la pantalla encontrarás la solapa ""<b>Datos de Facturación</b>"" donde podrás modificar la información y hacer clic en <b>Guardar.</b></p>
<p>Aquí te dejamos el paso a paso con información de cómo descargar tus facturas o modificar los datos de facturación. </p>
<p>[App: Article Inserter]</p>","comment","bot","1487699","Colppy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:37:23.000Z","2025-05-16T14:58:56.000Z","22747066192","","conversation_tags_updated","bot","1487699","Colppy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:37:23.000Z","2025-05-16T14:58:56.000Z","22747066276","","operator_workflow_event","bot","1487699","Colppy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:37:23.000Z","2025-05-16T14:58:56.000Z","22747066423","","conversation_tags_updated","bot","1487699","Colppy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:37:23.000Z","2025-05-16T14:58:56.000Z","22747066496","","operator_workflow_event","bot","1487699","Colppy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:37:23.000Z","2025-05-16T14:58:56.000Z","22747066549","","quick_reply","bot","1487699","Colppy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:37:32.000Z","2025-05-16T14:58:56.000Z","22747072043","<p>Necesito más ayuda</p>","comment","user","668e8cc01a35091003ea1dad","Maria Cecilia Dennehy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:37:33.000Z","2025-05-16T14:58:56.000Z","22747072566","<p>Contanos, ¿Cómo te podemos ayudar?</p>","comment","bot","1487699","Colppy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:37:39.000Z","2025-05-16T14:58:56.000Z","22747075906","<p>BAJA</p>","comment","user","668e8cc01a35091003ea1dad","Maria Cecilia Dennehy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:37:42.000Z","2025-05-16T14:58:56.000Z","22747078426","","fin_customisation_settings_applied","bot","1487699","Colppy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:37:47.000Z","2025-05-16T14:58:56.000Z","22747080921","<p>Entiendo que deseas gestionar una baja. ¿Te gustaría que te conecte con un agente humano? Si prefieres, podemos seguir trabajando juntos y me puedes contar más detalles para ayudarte mejor.</p>","comment","bot","1487699","Colppy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:39:09.000Z","2025-05-16T14:58:56.000Z","22747130314","<p class=""no-margin"">Hola Maria, Buenas tardes, espero estes bien. </p>
<p class=""no-margin""></p>
<p class=""no-margin"">Indicame en que podemos ayudarte? Si necesitas cambias los datos de tu facturación debes seguir el siguiente paso a paso:</p>
<p class=""no-margin""></p>
<p class=""no-margin"">Para modificar los datos de facturación deben acceder a MI CUENTA COLPPY dentro de la plataforma, y en la parte inferior de la pantalla en la solapa ""Datos de Facturación"" modificar la información.<br>Luego deben informarnos a nosotros por este medio de la modificacion para poder corroborar el cambio.</p>
<p class=""no-margin""></p>
<p class=""no-margin"">Cualquier consulta estamos a disposición.</p>
<p class=""no-margin""></p>
<p class=""no-margin"">Saludos!</p>","assignment","admin","6719007","Alexander Rondon","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:39:15.000Z","2025-05-16T14:58:56.000Z","22747134014","","snoozed","admin","6719007","Alexander Rondon","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:39:25.000Z","2025-05-16T14:58:56.000Z","22747140029","<p>buenas tardes, queremos dar de baja el servicio</p>","comment","user","668e8cc01a35091003ea1dad","Maria Cecilia Dennehy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:39:27.000Z","2025-05-16T14:58:56.000Z","22747141211","","conversation_attribute_updated_by_admin","bot","1487699","Colppy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:39:40.000Z","2025-05-16T14:58:56.000Z","22747148491","<p>pero solo me deja modificarlo</p>","comment","user","668e8cc01a35091003ea1dad","Maria Cecilia Dennehy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:41:56.000Z","2025-05-16T14:58:56.000Z","22747229782","<p>hola?</p>","comment","user","668e8cc01a35091003ea1dad","Maria Cecilia Dennehy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:46:34.000Z","2025-05-16T14:58:56.000Z","22747394228","<p class=""no-margin"">Hola Maria, te consulto, ¿por que deseas la desactivación de la plataforma? ¿te hizo falta alguna funcionalidad? </p>
<p class=""no-margin""></p>
<p class=""no-margin"">Por ultimo para corroborar, necesitas desactivación o cambiar los datos de facturación?</p>
<p class=""no-margin""></p>
<p class=""no-margin"">Quedo atento a tu respuesta. </p>
<p class=""no-margin"">Saludos.</p>","comment","admin","6719007","Alexander Rondon","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-13T20:46:39.000Z","2025-05-16T14:58:56.000Z","22747397202","","snoozed","admin","6719007","Alexander Rondon","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-14T12:00:16.000Z","2025-05-16T14:58:56.000Z","22768275695","","timer_unsnooze","bot","1487699","Colppy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-14T13:06:20.000Z","2025-05-16T14:58:56.000Z","22770852569","<p>Buenos días Alexander, </p>
<p>Cambiamos de estudio contable y ellos manejan su propio programa o sistema. </p>
<p>Con lo cual ya no lo estamos utilizando a Colppy.</p>
<p>Solicitamos la desactivación.</p>
<p>Saludos<br>​</p>
<p>El mar, 13 may 2025 a la(s) 5:49 p.m., Alexander de Colppy (<a href=""mailto:alexander.rondon@colppy.intercom-mail.com"" rel=""nofollow"" target=""_blank"" class=""intercom-content-link"">alexander.rondon@colppy.intercom-mail.com</a>) escribió:<br>          </p>
<div class=""intercom-container""><img src=""https://colppy.intercom-mail.com/avatars/6719007/square_128/IMG_1030-1693581967.jpeg"" alt=""Alexander Rondon""></div>","comment","user","668e8cc01a35091003ea1dad","Maria Cecilia Dennehy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-14T13:52:17.000Z","2025-05-16T14:58:56.000Z","22772816824","<p class=""no-margin"">Buenos dias, Maria espero estés bien.</p>
<p class=""no-margin""></p>
<p class=""no-margin"">Respecto al proceso de la baja deben:</p>
<p class=""no-margin""><b>Ingresar a la plataforma con el usuario administrador&gt;&gt;botón MI CUENTA&gt;&gt;clic botón DESACTIVAR (que se encuentra al lado del botón Modificar)</b>. De esta forma nos llega la solicitud formal.</p>
<p class=""no-margin""></p>
<p class=""no-margin"">Una vez que nos llega la solicitud la plataforma se desactiva al finalizar el mes en curso. Dado que la suscripción es pago mes adelantado, el mes en curso ya se encuentra pago. </p>
<p class=""no-margin""></p>
<p class=""no-margin""><b>Tenga en cuenta que la gestión solo se llevara acabo una vez realizado el paso a paso antes mencionado. De lo contrario no se  efectuara la misma. </b></p>
<p class=""no-margin""></p>
<p class=""no-margin"">Recomendamos que aprovechen el mes en que está activa la plataforma para descargar la información de su empresa ya que una vez desactivada no podrán acceder nuevamente a la misma. Te paso<a href=""https://intercom.help/Colppy/es/articles/1816195-como-puedo-descargar-la-informacion-de-mi-empresa-backup"" rel=""nofollow noopener noreferrer"" target=""_blank"" class=""intercom-content-link""> este link</a> donde te indica cómo descargar la información en cada uno de los módulos.</p>","comment","admin","6719007","Alexander Rondon","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-14T13:52:22.000Z","2025-05-16T14:58:56.000Z","22772820120","","snoozed","admin","6719007","Alexander Rondon","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-15T12:00:14.000Z","2025-05-16T14:58:56.000Z","22808549201","","timer_unsnooze","bot","1487699","Colppy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-15T13:12:43.000Z","2025-05-16T14:58:56.000Z","22811139492","<p class=""no-margin"">CONTADORES IMPLEMENTARON UN SISTEMA PROPIO. </p>","note","admin","6719007","Alexander Rondon","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-15T13:12:51.000Z","2025-05-16T14:58:56.000Z","22811144842","<p class=""no-margin"">Hola Maria, ¿Cómo estás? Nos gustaría saber si pudimos resolver tu inquietud. Para nosotros es muy importante que tus dudas hayan sido resueltas y saber si podemos ayudarte en alguna otra cuestión.</p>
<p class=""no-margin"">Quedamos atentos a tus comentarios.</p>","comment","admin","6719007","Alexander Rondon","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-15T13:12:53.000Z","2025-05-16T14:58:56.000Z","22811145795","","snoozed","admin","6719007","Alexander Rondon","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-15T16:12:52.000Z","2025-05-16T14:58:56.000Z","22819103745","","timer_unsnooze","bot","1487699","Colppy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-15T17:43:38.000Z","2025-05-16T14:58:56.000Z","22822852106","","snoozed","admin","6719007","Alexander Rondon","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-16T11:25:52.000Z","2025-05-16T14:58:56.000Z","23021981656","<p>Buenos dias Alexander,</p>
<p>Fueron resueltas mis dudas.</p>
<p>Desde ya muchas gracias</p>
<p>Saludos<br>​</p>
<p>El jue, 15 may 2025 a la(s) 10:12 a.m., Alexander de Colppy (<a href=""mailto:alexander.rondon@colppy.intercom-mail.com"" rel=""nofollow"" target=""_blank"" class=""intercom-content-link"">alexander.rondon@colppy.intercom-mail.com</a>) escribió:<br>​</p>","comment","user","668e8cc01a35091003ea1dad","Maria Cecilia Dennehy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-16T14:46:18.000Z","2025-05-16T14:58:56.000Z","23031759864","","close","admin","6719007","Alexander Rondon","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-16T14:46:31.000Z","2025-05-16T14:58:56.000Z","23031772865","<p>¿Qué tal estuvo tu conversación con Alexander?</p>","comment","bot","1487699","Colppy","","668e8cc01a35091003ea1dad","","closed","false"
"215468968344316","2025-05-16T14:46:32.000Z","2025-05-16T14:58:56.000Z","23031773789","<p>[Conversation Rating Request]</p>","comment","bot","1487699","Colppy","","668e8cc01a35091003ea1dad","","closed","false"
