Date,Open,High,Low,Close,Adj Close,Volume
1990-06-12,0.349330,0.361607,0.345982,0.361607,0.291030,165032000
1990-06-13,0.360491,0.363839,0.354911,0.354911,0.285641,138947200
1990-06-14,0.357143,0.359375,0.350446,0.354911,0.285641,140324800
1990-06-15,0.354911,0.357143,0.349330,0.352679,0.283845,144144000
1990-06-18,0.350446,0.352679,0.348214,0.350446,0.282048,111395200
1990-06-19,0.348214,0.354911,0.342634,0.353795,0.284743,157225600
1990-06-20,0.356027,0.359375,0.354911,0.357143,0.287437,154739200
1990-06-21,0.357143,0.375000,0.357143,0.373884,0.300911,208600000
1990-06-22,0.375000,0.380580,0.368304,0.370536,0.298216,283976000
1990-06-25,0.370536,0.372768,0.359375,0.368304,0.296420,122001600
1990-06-26,0.372768,0.375000,0.360491,0.362723,0.291928,127254400
1990-06-27,0.363839,0.375000,0.359375,0.370536,0.298216,97227200
1990-06-28,0.381696,0.386161,0.372768,0.383929,0.308995,249939200
1990-06-29,0.383929,0.400670,0.381696,0.399554,0.321571,325192000
1990-07-02,0.397321,0.397321,0.390625,0.392857,0.316181,135408000
1990-07-03,0.391741,0.397321,0.390625,0.392857,0.316181,99500800
1990-07-05,0.390625,0.395089,0.386161,0.388393,0.312588,107464000
1990-07-06,0.388393,0.401786,0.386161,0.399554,0.321571,209059200
1990-07-09,0.401786,0.419643,0.399554,0.416295,0.335044,315459200
1990-07-10,0.419643,0.424107,0.417411,0.419643,0.337739,361424000
1990-07-11,0.417411,0.419643,0.408482,0.419643,0.337739,246153600
1990-07-12,0.417411,0.424107,0.415179,0.422991,0.340433,182470400
1990-07-13,0.424107,0.426339,0.417411,0.417411,0.335943,230977600
1990-07-16,0.417411,0.420759,0.404018,0.407366,0.327858,179704000
1990-07-17,0.408482,0.410714,0.392857,0.395089,0.317977,136852800
1990-07-18,0.397321,0.401786,0.383929,0.398438,0.320673,288366400
1990-07-19,0.363839,0.379464,0.357143,0.372768,0.300013,585984000
1990-07-20,0.375000,0.379464,0.363839,0.366071,0.294623,191844800
1990-07-23,0.366071,0.372768,0.357143,0.370536,0.298216,270188800
1990-07-24,0.375000,0.377232,0.366071,0.376116,0.302707,193916800
1990-07-25,0.375000,0.386161,0.372768,0.377232,0.303605,104921600
1990-07-26,0.377232,0.379464,0.366071,0.369420,0.297318,80337600
1990-07-27,0.368304,0.372768,0.361607,0.369420,0.297318,62316800
1990-07-30,0.363839,0.379464,0.363839,0.378348,0.304504,85456000
1990-07-31,0.379464,0.381696,0.370536,0.375000,0.301809,96006400
1990-08-01,0.375000,0.381696,0.370536,0.378348,0.304504,93508800
1990-08-02,0.368304,0.390625,0.368304,0.388393,0.312588,223126400
1990-08-03,0.388393,0.390625,0.354911,0.368304,0.296420,268968000
1990-08-06,0.348214,0.361607,0.343750,0.352679,0.283845,179659200
1990-08-07,0.359375,0.362723,0.345982,0.352679,0.283845,198531200
1990-08-08,0.352679,0.363839,0.352679,0.358259,0.288336,102536000
1990-08-09,0.359375,0.361607,0.350446,0.352679,0.283845,96387200
1990-08-10,0.345982,0.350446,0.341518,0.345982,0.278455,102704000
1990-08-13,0.339286,0.357143,0.338170,0.356027,0.286539,156116800
1990-08-14,0.357143,0.357143,0.350446,0.354911,0.285641,98168000
1990-08-15,0.357143,0.359375,0.350446,0.350446,0.282048,92052800
1990-08-16,0.348214,0.353795,0.343750,0.343750,0.276658,123894400
1990-08-17,0.343750,0.343750,0.319196,0.325893,0.262287,246108800
1990-08-20,0.325893,0.334821,0.323661,0.328125,0.264881,75062400
1990-08-21,0.319196,0.328125,0.314732,0.323661,0.261278,161044800
1990-08-22,0.330357,0.330357,0.311384,0.313616,0.253169,122718400
1990-08-23,0.305804,0.312500,0.299107,0.308036,0.248664,143696000
1990-08-24,0.314732,0.321429,0.310268,0.316964,0.255871,73416000
1990-08-27,0.328125,0.339286,0.323661,0.337054,0.272089,117465600
1990-08-28,0.334821,0.342634,0.332589,0.340402,0.274792,80192000
1990-08-29,0.339286,0.340402,0.328125,0.332589,0.268485,150931200
1990-08-30,0.332589,0.334821,0.321429,0.323661,0.261278,122595200
1990-08-31,0.321429,0.332589,0.321429,0.330357,0.266683,99456000
1990-09-04,0.325893,0.334821,0.325893,0.330357,0.266683,82745600
1990-09-05,0.332589,0.332589,0.319196,0.321429,0.259476,64052800
1990-09-06,0.316964,0.321429,0.314732,0.319196,0.257673,87628800
1990-09-07,0.316964,0.328125,0.313616,0.324777,0.262179,58172800
1990-09-10,0.330357,0.330357,0.319196,0.319196,0.257673,75980800
1990-09-11,0.321429,0.322545,0.301339,0.303571,0.245060,178270400
1990-09-12,0.308036,0.308036,0.299107,0.303571,0.245060,100408000
1990-09-13,0.308036,0.310268,0.294643,0.301339,0.243258,97260800
1990-09-14,0.299107,0.305804,0.296875,0.303571,0.245060,113915200
1990-09-17,0.303571,0.314732,0.299107,0.301339,0.243258,77672000
1990-09-18,0.301339,0.301339,0.294643,0.297991,0.240555,124611200
1990-09-19,0.296875,0.301339,0.285714,0.290179,0.234249,182459200
1990-09-20,0.287946,0.287946,0.279018,0.282366,0.227942,100934400
1990-09-21,0.285714,0.290179,0.276786,0.281250,0.227041,153865600
1990-09-24,0.281250,0.281250,0.265625,0.270089,0.218031,138499200
1990-09-25,0.272321,0.274554,0.261161,0.267857,0.216229,157953600
1990-09-26,0.267857,0.272321,0.265625,0.265625,0.214428,94136000
1990-09-27,0.267857,0.272321,0.250000,0.252232,0.203616,142340800
1990-09-28,0.254464,0.258929,0.243304,0.258929,0.209022,176041600
1990-10-01,0.263393,0.276786,0.261161,0.272321,0.219833,155657600
1990-10-02,0.276786,0.285714,0.263393,0.264509,0.213527,270984000
1990-10-03,0.265625,0.265625,0.238839,0.241071,0.194606,268240000
1990-10-04,0.238839,0.250000,0.234375,0.250000,0.201814,213494400
1990-10-05,0.241071,0.256696,0.241071,0.250000,0.201814,99489600
1990-10-08,0.256696,0.261161,0.252232,0.260045,0.209923,61532800
1990-10-09,0.254464,0.258929,0.247768,0.250000,0.201814,120579200
1990-10-10,0.243304,0.250000,0.232143,0.236607,0.191003,147907200
1990-10-11,0.238839,0.248884,0.227679,0.247768,0.200012,205979200
1990-10-12,0.252232,0.254464,0.241071,0.252232,0.203616,228648000
1990-10-15,0.254464,0.256696,0.237723,0.247768,0.200012,201017600
1990-10-16,0.245536,0.245536,0.216518,0.223214,0.180191,305233600
1990-10-17,0.225446,0.236607,0.223214,0.236607,0.191003,309064000
1990-10-18,0.236607,0.256696,0.236607,0.254464,0.205418,315000000
1990-10-19,0.279018,0.283482,0.270089,0.280134,0.226140,933732800
1990-10-22,0.281250,0.281250,0.272321,0.277902,0.224338,252739200
1990-10-23,0.276786,0.281250,0.270089,0.276786,0.223438,167048000
1990-10-24,0.274554,0.276786,0.267857,0.272321,0.219833,141825600
1990-10-25,0.270089,0.279018,0.264509,0.267857,0.216229,153462400
1990-10-26,0.265625,0.279018,0.265625,0.267857,0.216229,134198400
1990-10-29,0.270089,0.272321,0.265625,0.266741,0.215329,123480000
1990-10-30,0.265625,0.274554,0.257813,0.271205,0.218932,98044800
1990-10-31,0.272321,0.284598,0.270089,0.274554,0.221636,148758400
1990-11-01,0.272321,0.276786,0.265625,0.272321,0.219833,90652800
1990-11-02,0.272321,0.289063,0.272321,0.283482,0.228843,148612800
1990-11-05,0.287946,0.299107,0.285714,0.296875,0.239654,184475200
1990-11-06,0.299107,0.308036,0.296875,0.299107,0.241456,184766400
1990-11-07,0.299107,0.301339,0.291295,0.296875,0.239654,202977600
1990-11-08,0.294643,0.312500,0.294643,0.308036,0.248664,199248000
1990-11-09,0.312500,0.319196,0.308036,0.316964,0.255871,198228800
1990-11-12,0.316964,0.328125,0.314732,0.323661,0.261278,145051200
1990-11-13,0.323661,0.325893,0.319196,0.321429,0.259476,141948800
1990-11-14,0.319196,0.332589,0.319196,0.330357,0.266683,190747200
1990-11-15,0.328125,0.330357,0.316964,0.321429,0.259476,161772800
1990-11-16,0.319196,0.321429,0.310268,0.313616,0.254016,183008000
1990-11-19,0.316964,0.324777,0.314732,0.324777,0.263055,223910400
1990-11-20,0.325893,0.328125,0.314732,0.316964,0.256727,153630400
1990-11-21,0.314732,0.323661,0.310268,0.322545,0.261248,123211200
1990-11-23,0.323661,0.330357,0.321429,0.324777,0.263055,53200000
1990-11-26,0.321429,0.330357,0.321429,0.328125,0.265767,81457600
1990-11-27,0.330357,0.341518,0.328125,0.334821,0.271191,164584000
1990-11-28,0.337054,0.343750,0.328125,0.328125,0.265767,174910400
1990-11-29,0.330357,0.330357,0.323661,0.328125,0.265767,126705600
1990-11-30,0.323661,0.332589,0.323661,0.328125,0.265767,121508800
1990-12-03,0.332589,0.341518,0.330357,0.340402,0.275711,165401600
1990-12-04,0.334821,0.345982,0.334821,0.343750,0.278423,152152000
1990-12-05,0.343750,0.359375,0.338170,0.358259,0.290174,218388800
1990-12-06,0.368304,0.372768,0.361607,0.368304,0.298310,532246400
1990-12-07,0.366071,0.381696,0.366071,0.379464,0.307350,329660800
1990-12-10,0.377232,0.379464,0.370536,0.372768,0.301926,250588800
1990-12-11,0.368304,0.370536,0.357143,0.357143,0.289270,347883200
1990-12-12,0.354911,0.357143,0.348214,0.353795,0.286559,242356800
1990-12-13,0.352679,0.366071,0.352679,0.363839,0.294694,160731200
1990-12-14,0.359375,0.361607,0.352679,0.356027,0.288367,87068800
1990-12-17,0.348214,0.361607,0.348214,0.358259,0.290174,131107200
1990-12-18,0.366071,0.379464,0.363839,0.377232,0.305542,220987200
1990-12-19,0.379464,0.379464,0.367188,0.373884,0.302830,140660800
1990-12-20,0.368304,0.397321,0.368304,0.392857,0.318197,401072000
1990-12-21,0.395089,0.404018,0.388393,0.401786,0.325429,346136000
1990-12-24,0.399554,0.401786,0.392857,0.392857,0.318197,58721600
1990-12-26,0.392857,0.395089,0.383929,0.390625,0.316389,103073600
1990-12-27,0.386161,0.392857,0.386161,0.388393,0.314582,97652800
1990-12-28,0.386161,0.388393,0.381696,0.383929,0.310966,63929600
1990-12-31,0.383929,0.386161,0.381696,0.383929,0.310966,44273600
1991-01-02,0.381696,0.392857,0.375000,0.388393,0.314582,154985600
1991-01-03,0.388393,0.395089,0.383929,0.383929,0.310966,150180800
1991-01-04,0.383929,0.395089,0.383929,0.386161,0.312774,141523200
1991-01-07,0.383929,0.404018,0.383929,0.386161,0.312774,310800000
1991-01-08,0.390625,0.391741,0.379464,0.386161,0.312774,218691200
1991-01-09,0.395089,0.410714,0.390625,0.404018,0.327237,467264000
1991-01-10,0.408482,0.421875,0.408482,0.420759,0.340797,435321600
1991-01-11,0.419643,0.421875,0.410714,0.419643,0.339893,307652800
1991-01-14,0.410714,0.417411,0.410714,0.412946,0.334469,210840000
1991-01-15,0.415179,0.417411,0.410714,0.417411,0.338085,192057600
1991-01-16,0.419643,0.446429,0.417411,0.444196,0.359780,390633600
1991-01-17,0.468750,0.470982,0.437500,0.457589,0.370627,591673600
1991-01-18,0.435268,0.453125,0.433036,0.448661,0.363396,943241600
1991-01-21,0.444196,0.459821,0.444196,0.453125,0.367012,324307200
1991-01-22,0.455357,0.468750,0.450893,0.457589,0.370627,427728000
1991-01-23,0.457589,0.466518,0.455357,0.462054,0.374244,244260800
1991-01-24,0.459821,0.470982,0.459821,0.465402,0.376956,233934400
1991-01-25,0.464286,0.478795,0.464286,0.477679,0.386899,223809600
1991-01-28,0.475446,0.493304,0.475446,0.486607,0.394131,273481600
1991-01-29,0.484375,0.486607,0.466518,0.479911,0.388707,215555200
1991-01-30,0.475446,0.497768,0.475446,0.495536,0.401363,336772800
1991-01-31,0.495536,0.500000,0.488839,0.495536,0.401363,242592000
1991-02-01,0.495536,0.516741,0.495536,0.497768,0.403171,444550400
1991-02-04,0.497768,0.500000,0.491071,0.493304,0.399555,267848000
1991-02-05,0.493304,0.517857,0.488839,0.515625,0.417634,356115200
1991-02-06,0.515625,0.520089,0.504464,0.507813,0.411307,222566400
1991-02-07,0.508929,0.524554,0.497768,0.515625,0.417634,520172800
1991-02-08,0.513393,0.537946,0.513393,0.534598,0.433001,313555200
1991-02-11,0.535714,0.549107,0.533482,0.547991,0.443849,323030400
1991-02-12,0.544643,0.546875,0.530134,0.535714,0.433905,224750400
1991-02-13,0.535714,0.537946,0.517857,0.535714,0.433905,255550400
1991-02-14,0.535714,0.535714,0.506696,0.510045,0.413115,377675200
1991-02-15,0.511161,0.522321,0.511161,0.514509,0.417607,365612800
1991-02-19,0.513393,0.537946,0.512277,0.535714,0.434819,226251200
1991-02-20,0.531250,0.551339,0.529018,0.544643,0.442066,213640000
1991-02-21,0.546875,0.555804,0.524554,0.526786,0.427572,190870400
1991-02-22,0.526786,0.551339,0.522321,0.533482,0.433007,232568000
1991-02-25,0.537946,0.540179,0.513393,0.517857,0.420325,359273600
1991-02-26,0.513393,0.524554,0.504464,0.520089,0.422136,250017600
1991-02-27,0.520089,0.522321,0.513393,0.520089,0.422136,174372800
1991-02-28,0.520089,0.522321,0.502232,0.511161,0.414890,227360000
1991-03-01,0.508929,0.526786,0.508929,0.515625,0.418513,126134400
1991-03-04,0.517857,0.524554,0.508929,0.521205,0.423042,88356800
1991-03-05,0.526786,0.564732,0.526786,0.563616,0.457466,441448000
1991-03-06,0.571429,0.585938,0.561384,0.562500,0.456560,523958400
1991-03-07,0.566964,0.602679,0.564732,0.600446,0.487359,321753600
1991-03-08,0.604911,0.609375,0.580357,0.580357,0.471054,322201600
1991-03-11,0.575893,0.578125,0.555804,0.566964,0.460183,175369600
1991-03-12,0.562500,0.569196,0.558036,0.561384,0.455654,233676800
1991-03-13,0.560268,0.593750,0.560268,0.591518,0.480113,174552000
1991-03-14,0.595982,0.602679,0.575893,0.582589,0.472865,227068800
1991-03-15,0.587054,0.593750,0.582589,0.591518,0.480113,204836800
1991-03-18,0.587054,0.609375,0.587054,0.604911,0.490983,214009600
1991-03-19,0.593750,0.627232,0.587054,0.620536,0.503666,422195200
1991-03-20,0.618304,0.620536,0.597098,0.604911,0.490983,361704000
1991-03-21,0.609375,0.613839,0.569196,0.578125,0.469242,296800000
1991-03-22,0.571429,0.578125,0.555804,0.564732,0.458371,338128000
1991-03-25,0.566964,0.580357,0.564732,0.575893,0.467430,135856000
1991-03-26,0.578125,0.627232,0.578125,0.625000,0.507289,333625600
1991-03-27,0.625000,0.627232,0.611607,0.618304,0.501854,190220800
1991-03-28,0.618304,0.625000,0.604911,0.607143,0.492795,78702400
1991-04-01,0.607143,0.620536,0.602679,0.611607,0.496418,117924800
1991-04-02,0.616071,0.649554,0.611607,0.649554,0.527218,292924800
1991-04-03,0.647321,0.649554,0.625000,0.625000,0.507289,240128000
1991-04-04,0.625000,0.642857,0.620536,0.638393,0.518159,168436800
1991-04-05,0.640625,0.640625,0.613839,0.619420,0.502760,155411200
1991-04-08,0.618304,0.625000,0.613839,0.625000,0.507289,72475200
1991-04-09,0.622768,0.625000,0.609375,0.613839,0.498230,119448000
1991-04-10,0.611607,0.618304,0.595982,0.597098,0.484642,216406400
1991-04-11,0.604911,0.637277,0.602679,0.633929,0.514536,355588800
1991-04-12,0.638393,0.654018,0.622768,0.640625,0.519971,367718400
1991-04-15,0.551339,0.575893,0.535714,0.555804,0.451125,1700384000
1991-04-16,0.564732,0.575893,0.558036,0.573661,0.465619,620782400
1991-04-17,0.580357,0.580357,0.553571,0.564732,0.458371,322403200
1991-04-18,0.560268,0.562500,0.542411,0.544643,0.442066,247363200
1991-04-19,0.544643,0.549107,0.531250,0.532366,0.432101,287302400
1991-04-22,0.531250,0.553571,0.524554,0.549107,0.445689,257017600
1991-04-23,0.555804,0.562500,0.537946,0.549107,0.445689,237294400
1991-04-24,0.551339,0.553571,0.540179,0.542411,0.440255,105448000
1991-04-25,0.533482,0.533482,0.522321,0.522321,0.423948,315380800
1991-04-26,0.522321,0.526786,0.515625,0.523438,0.424855,125059200
1991-04-29,0.522321,0.537946,0.520089,0.520089,0.422136,206707200
1991-04-30,0.515625,0.520089,0.486607,0.491071,0.398584,711446400
1991-05-01,0.428571,0.437500,0.419643,0.421875,0.342420,1868372800
1991-05-02,0.426339,0.444196,0.424107,0.437500,0.355102,811126400
1991-05-03,0.437500,0.441964,0.430804,0.437500,0.355102,243712000
1991-05-06,0.433036,0.450893,0.430804,0.448661,0.364161,212329600
1991-05-07,0.455357,0.457589,0.450893,0.452009,0.366879,270480000
1991-05-08,0.453125,0.453125,0.439732,0.444196,0.360537,176780800
1991-05-09,0.446429,0.459821,0.444196,0.453125,0.367784,238212800
1991-05-10,0.459821,0.475446,0.453125,0.457589,0.371408,241729600
1991-05-13,0.466518,0.477679,0.459821,0.470982,0.382278,244944000
1991-05-14,0.470982,0.479911,0.468750,0.477679,0.387714,216944000
1991-05-15,0.459821,0.464286,0.437500,0.450893,0.365973,518347200
1991-05-16,0.455357,0.457589,0.433036,0.437500,0.355102,382132800
1991-05-17,0.435268,0.435268,0.415179,0.419643,0.340608,471060800
1991-05-20,0.421875,0.424107,0.392857,0.395089,0.321500,262169600
1991-05-21,0.404018,0.415179,0.399554,0.404018,0.328766,349798400
1991-05-22,0.408482,0.415179,0.406250,0.412946,0.336031,227270400
1991-05-23,0.415179,0.417411,0.399554,0.402902,0.327857,208656000
1991-05-24,0.406250,0.410714,0.401786,0.409598,0.333306,97126400
1991-05-28,0.410714,0.412946,0.404018,0.410714,0.334214,171438400
1991-05-29,0.412946,0.426339,0.409598,0.419643,0.341480,384003200
1991-05-30,0.419643,0.426339,0.415179,0.425223,0.346021,158345600
1991-05-31,0.424107,0.426339,0.412946,0.419643,0.341480,217862400
1991-06-03,0.419643,0.441964,0.417411,0.439732,0.357827,220068800
1991-06-04,0.441964,0.441964,0.433036,0.438616,0.356919,184284800
1991-06-05,0.439732,0.439732,0.426339,0.428571,0.348745,133291200
1991-06-06,0.430804,0.430804,0.415179,0.416295,0.338756,168504000
1991-06-07,0.412946,0.419643,0.407366,0.411830,0.335122,152745600
1991-06-10,0.410714,0.420759,0.408482,0.410714,0.334214,167440000
1991-06-11,0.401786,0.406250,0.395089,0.398438,0.324225,188563200
1991-06-12,0.392857,0.399554,0.368304,0.378348,0.307877,435635200
1991-06-13,0.379464,0.383929,0.372768,0.376116,0.306061,211366400
1991-06-14,0.381696,0.381696,0.363839,0.367188,0.298795,225288000
1991-06-17,0.366071,0.377232,0.366071,0.375000,0.305152,166600000
1991-06-18,0.377232,0.386161,0.370536,0.376116,0.306061,244686400
1991-06-19,0.372768,0.377232,0.368304,0.372768,0.303336,178942400
1991-06-20,0.368304,0.375000,0.363839,0.375000,0.305152,144043200
1991-06-21,0.375000,0.379464,0.372768,0.375000,0.305152,206012800
1991-06-24,0.372768,0.377232,0.368304,0.372768,0.303336,207984000
1991-06-25,0.375000,0.383929,0.372768,0.378348,0.307877,227920000
1991-06-26,0.381696,0.388393,0.377232,0.383929,0.312418,250443200
1991-06-27,0.379464,0.381696,0.372768,0.379464,0.308785,151200000
1991-06-28,0.377232,0.379464,0.359375,0.370536,0.301520,226643200
1991-07-01,0.377232,0.383929,0.372768,0.379464,0.308785,194824000
1991-07-02,0.377232,0.381696,0.372768,0.377232,0.306969,120142400
1991-07-03,0.377232,0.388393,0.372768,0.385045,0.313326,310374400
1991-07-05,0.383929,0.410714,0.381696,0.407366,0.331490,331553600
1991-07-08,0.404018,0.421875,0.401786,0.417411,0.339664,307081600
1991-07-09,0.421875,0.430804,0.415179,0.418527,0.340572,226441600
1991-07-10,0.424107,0.430804,0.417411,0.421875,0.343296,156576000
1991-07-11,0.419643,0.421875,0.410714,0.417411,0.339664,145913600
1991-07-12,0.421875,0.421875,0.412946,0.417411,0.339664,132753600
1991-07-15,0.417411,0.417411,0.406250,0.406250,0.330582,137984000
1991-07-16,0.406250,0.408482,0.388393,0.390625,0.317867,222992000
1991-07-17,0.388393,0.397321,0.377232,0.379464,0.308785,208936000
1991-07-18,0.392857,0.402902,0.383929,0.400670,0.326041,398316800
1991-07-19,0.404018,0.412946,0.401786,0.410714,0.334214,128419200
1991-07-22,0.408482,0.412946,0.406250,0.410714,0.334214,108673600
1991-07-23,0.412946,0.415179,0.397321,0.401786,0.326949,133056000
1991-07-24,0.404018,0.408482,0.397321,0.401786,0.326949,131454400
1991-07-25,0.404018,0.408482,0.401786,0.404018,0.328766,65800000
1991-07-26,0.408482,0.408482,0.399554,0.400670,0.326041,74233600
1991-07-29,0.404018,0.406250,0.397321,0.406250,0.330582,53300800
1991-07-30,0.406250,0.417411,0.406250,0.415179,0.337848,91862400
1991-07-31,0.415179,0.418527,0.401786,0.412946,0.336031,102804800
1991-08-01,0.410714,0.439732,0.408482,0.438616,0.356919,448425600
1991-08-02,0.444196,0.448661,0.437500,0.446429,0.363277,273011200
1991-08-05,0.444196,0.444196,0.430804,0.433036,0.352379,100766400
1991-08-06,0.435268,0.448661,0.426339,0.441964,0.359644,220427200
1991-08-07,0.441964,0.455357,0.440848,0.449777,0.366001,211612800
1991-08-08,0.453125,0.462054,0.446429,0.450893,0.366910,189448000
1991-08-09,0.450893,0.455357,0.444196,0.453125,0.368726,154403200
1991-08-12,0.453125,0.466518,0.450893,0.462054,0.375992,142531200
1991-08-13,0.464286,0.482143,0.464286,0.477679,0.388706,286585600
1991-08-14,0.488839,0.491071,0.481027,0.489955,0.398696,200715200
1991-08-15,0.491071,0.491071,0.473214,0.475446,0.386889,145544000
1991-08-16,0.470982,0.484375,0.466518,0.475446,0.386889,158804800
1991-08-19,0.441964,0.460938,0.433036,0.450893,0.367738,322481600
1991-08-20,0.459821,0.462054,0.450893,0.455357,0.371379,199427200
1991-08-21,0.468750,0.483259,0.464286,0.479911,0.391405,223372800
1991-08-22,0.482143,0.488839,0.479911,0.484375,0.395045,165648000
1991-08-23,0.482143,0.495536,0.470982,0.473214,0.385943,240419200
1991-08-26,0.473214,0.477679,0.468750,0.473214,0.385943,101595200
1991-08-27,0.473214,0.482143,0.470982,0.482143,0.393225,100352000
1991-08-28,0.482143,0.484375,0.474330,0.475446,0.387763,107587200
1991-08-29,0.475446,0.481027,0.468750,0.473214,0.385943,113355200
1991-08-30,0.473214,0.475446,0.466518,0.473214,0.385943,66136000
1991-09-03,0.470982,0.475446,0.464286,0.468750,0.382302,68376000
1991-09-04,0.470982,0.470982,0.458705,0.459821,0.375020,119784000
1991-09-05,0.459821,0.462054,0.453125,0.455357,0.371379,77884800
1991-09-06,0.455357,0.462054,0.450893,0.459821,0.375020,79273600
1991-09-09,0.462054,0.477679,0.459821,0.475446,0.387763,126481600
1991-09-10,0.470982,0.476563,0.444196,0.447545,0.365008,182840000
1991-09-11,0.453125,0.455357,0.441964,0.450893,0.367738,178001600
1991-09-12,0.457589,0.457589,0.444196,0.452009,0.368648,119212800
1991-09-13,0.446429,0.448661,0.433036,0.434152,0.354085,166734400
1991-09-16,0.439732,0.439732,0.415179,0.421875,0.344072,205777600
1991-09-17,0.419643,0.437500,0.417411,0.437500,0.356815,135408000
1991-09-18,0.435268,0.450893,0.433036,0.447545,0.365008,121352000
1991-09-19,0.448661,0.450893,0.441964,0.444196,0.362276,178337600
1991-09-20,0.444196,0.455357,0.441964,0.452009,0.368648,188148800
1991-09-23,0.446429,0.453125,0.439732,0.441964,0.360456,87662400
1991-09-24,0.441964,0.449777,0.430804,0.448661,0.365918,106097600
1991-09-25,0.448661,0.450893,0.439732,0.450893,0.367738,54465600
1991-09-26,0.448661,0.448661,0.437500,0.446429,0.364098,71220800
1991-09-27,0.446429,0.453125,0.435268,0.437500,0.356815,62809600
1991-09-30,0.439732,0.444196,0.437500,0.441964,0.360456,63201600
1991-10-01,0.439732,0.457589,0.437500,0.453125,0.369558,131376000
1991-10-02,0.462054,0.462054,0.441964,0.444196,0.362276,17987200
1991-10-03,0.446429,0.446429,0.424107,0.426339,0.347712,181003200
1991-10-04,0.428571,0.435268,0.424107,0.430804,0.351354,79374400
1991-10-07,0.428571,0.435268,0.424107,0.429688,0.350444,64702400
1991-10-08,0.429688,0.433036,0.415179,0.430804,0.351354,172256000
1991-10-09,0.430804,0.435268,0.426339,0.428571,0.349533,132742400
1991-10-10,0.435268,0.437500,0.417411,0.426339,0.347712,157214400
1991-10-11,0.429688,0.436384,0.415179,0.433036,0.353174,120052800
1991-10-14,0.437500,0.448661,0.435268,0.445313,0.363187,111876800
1991-10-15,0.450893,0.468750,0.446429,0.468750,0.382302,288209600
1991-10-16,0.468750,0.482143,0.466518,0.477679,0.389584,200872000
1991-10-17,0.473214,0.475446,0.459821,0.467634,0.381392,151614400
1991-10-18,0.492188,0.495536,0.486607,0.491071,0.400506,446958400
1991-10-21,0.493304,0.498884,0.484375,0.488839,0.398686,116692800
1991-10-22,0.495536,0.502232,0.486607,0.486607,0.396866,208208000
1991-10-23,0.491071,0.493304,0.470982,0.474330,0.386853,168828800
1991-10-24,0.473214,0.475446,0.459821,0.465402,0.379571,177900800
1991-10-25,0.462054,0.466518,0.453125,0.457589,0.373199,106971200
1991-10-28,0.459821,0.462054,0.453125,0.459821,0.375020,77862400
1991-10-29,0.459821,0.464286,0.453125,0.462054,0.376841,101236800
1991-10-30,0.464286,0.470982,0.441964,0.444196,0.362276,148243200
1991-10-31,0.453125,0.462054,0.446429,0.459821,0.375020,231806400
1991-11-01,0.457589,0.464286,0.450893,0.455357,0.371379,201264000
1991-11-04,0.453125,0.453125,0.433036,0.444196,0.362276,195294400
1991-11-05,0.444196,0.450893,0.435268,0.435268,0.354995,215600000
1991-11-06,0.437500,0.439732,0.424107,0.428571,0.349533,236790400
1991-11-07,0.433036,0.450893,0.430804,0.444196,0.362276,296732800
1991-11-08,0.457589,0.479911,0.455357,0.475446,0.387763,375827200
1991-11-11,0.477679,0.486607,0.475446,0.479911,0.391405,164942400
1991-11-12,0.484375,0.488839,0.479911,0.486607,0.396866,166689600
1991-11-13,0.482143,0.486607,0.477679,0.483259,0.394135,185920000
1991-11-14,0.484375,0.493304,0.482143,0.488839,0.398686,188003200
1991-11-15,0.486607,0.488839,0.444196,0.446429,0.364098,256950400
1991-11-18,0.446429,0.468750,0.446429,0.465402,0.380485,238739200
1991-11-19,0.462054,0.462054,0.444196,0.457589,0.374097,285488000
1991-11-20,0.457589,0.464286,0.448661,0.450893,0.368623,168100800
1991-11-21,0.450893,0.462054,0.450893,0.455357,0.372272,106814400
1991-11-22,0.455357,0.462054,0.448661,0.457589,0.374097,97843200
1991-11-25,0.455357,0.466518,0.455357,0.457589,0.374097,78433600
1991-11-26,0.459821,0.464286,0.446429,0.459821,0.375922,139272000
1991-11-27,0.457589,0.459821,0.450893,0.455357,0.372272,63235200
1991-11-29,0.450893,0.459821,0.450893,0.453125,0.370448,34092800
1991-12-02,0.453125,0.464286,0.446429,0.462054,0.377747,118899200
1991-12-03,0.464286,0.464286,0.448661,0.450893,0.368623,102860800
1991-12-04,0.453125,0.453125,0.446429,0.450893,0.368623,80550400
1991-12-05,0.450893,0.455357,0.439732,0.446429,0.364973,99198400
1991-12-06,0.441964,0.444196,0.433036,0.435268,0.355849,196985600
1991-12-09,0.437500,0.446429,0.435268,0.438616,0.358586,97832000
1991-12-10,0.437500,0.441964,0.433036,0.438616,0.358586,122617600
1991-12-11,0.439732,0.444196,0.433036,0.437500,0.357674,84560000
1991-12-12,0.440848,0.444196,0.437500,0.440848,0.360411,91750400
1991-12-13,0.444196,0.453125,0.444196,0.449777,0.367711,95121600
1991-12-16,0.449777,0.453125,0.446429,0.450893,0.368623,77190400
1991-12-17,0.450893,0.455357,0.448661,0.450893,0.368623,97843200
1991-12-18,0.448661,0.464286,0.446429,0.462054,0.377747,186603200
1991-12-19,0.457589,0.462054,0.453125,0.453125,0.370448,115326400
1991-12-20,0.457589,0.459821,0.448661,0.448661,0.366798,128184000
